age,weight,height,gender,activity_level,goal,target_calories,protein_ratio,carb_ratio,fat_ratio,exercise_intensity
57,118.18927663776412,176.28809557415073,female,sedentary,loss,1769.8400312156168,0.345358437574798,0.4358426786634435,0.21879888376175854,1.3632489471872296
43,95.22037051251249,207.9153713167835,female,moderate,gain,3191.4986541634644,0.4030773079686167,0.39054077223765793,0.20638191979372533,3.148060437290032
47,97.35079475202895,207.47283323051045,female,light,gain,2668.0958158634103,0.3443510788953882,0.3968547889331937,0.2587941321714181,1.7749272107894005
34,91.94021725304468,197.3196206444183,female,sedentary,gain,2209.4392770678887,0.32301823724428463,0.44667410202156677,0.23030766073414854,3.2256903246431765
37,121.47297251725671,176.5325483335564,female,light,gain,2965.060356963204,0.32430448769965975,0.5166123322527867,0.15908318004755356,2.0854853824783173
33,130.29803392752598,187.83417873775852,female,sedentary,loss,1744.1741357142319,0.33777003564408165,0.41777900687088254,0.2444509574850358,2.8428194244883236
63,121.97901410158218,197.92565803431603,male,light,loss,2736.173970368726,0.35774242335226847,0.3780942362224968,0.26416334042523476,2.893659925549415
60,144.24853596574997,176.74193967138126,female,sedentary,loss,1805.4015812553653,0.40538360981334753,0.43218457748166583,0.16243181270498663,1.900211065603971
24,108.37144505251885,196.76231797639468,female,extra,loss,3504.9257210229716,0.40997539347512724,0.40108721181605245,0.18893739470882032,3.4575279476172387
33,110.14495837997744,191.0798934648344,male,light,loss,2009.3753731855393,0.3346987982988726,0.3943206112826596,0.2709805904184678,1.7411845609092964
62,116.59842837092316,184.3100360015446,male,extra,gain,4476.037574420859,0.261147398457948,0.4842241354114748,0.2546284661305772,4.143180369538797
64,111.55752376385028,178.8078475042591,female,extra,loss,3049.261472568855,0.2965577642767463,0.5190084633382219,0.18443377238503175,4.557116527931159
44,122.48066364774715,204.59050046020943,female,sedentary,loss,1763.8564364241997,0.38409928974644864,0.478084113876049,0.13781659637750232,1.915449697594841
40,105.40568591591918,197.76775662697654,female,extra,gain,3885.5803092279903,0.26612552936664763,0.44470161227669425,0.28917285835665807,4.077243544703299
41,94.07913482586254,188.35054745790552,female,extra,loss,3004.6589226803476,0.3168172507489271,0.4180500342481397,0.2651327150029333,4.388279789735079
26,88.15989131512623,190.34823605670766,male,sedentary,gain,2488.1457262471868,0.2402176198902749,0.44148263207793015,0.31829974803179495,1.5074208623106267
52,122.20768935648059,187.32171608866378,male,extra,loss,3714.151882782651,0.35427594978928995,0.4498656909233608,0.19585835928734927,3.4337616799118322
37,107.11133319085809,171.9228079828736,male,light,gain,2619.2419376789985,0.3721428750541096,0.3637629014299555,0.2640942235159349,2.482019398855771
54,97.45688529323236,202.88489083072966,male,light,loss,1722.745209993659,0.32602204113958333,0.43342938056963565,0.24054857829078105,1.682711370787041
59,105.71411395001175,192.1884269388573,male,moderate,loss,2093.323521389023,0.3843571921853094,0.5133879870419973,0.10225482077269325,3.222177359041854
34,144.28797853893178,199.54381330418167,male,moderate,loss,3493.5215401081787,0.33454414051029335,0.46345490503566267,0.20200095445404395,2.9931520535079974
64,98.33659910745706,185.45770219526202,female,moderate,gain,3002.6959110460552,0.3248654859598624,0.3736393604195499,0.30149515362058765,4.016340007781678
48,125.90787295524703,190.92138190191116,female,moderate,gain,3107.284954971085,0.29304589416746135,0.49870403131123453,0.20825007452130406,3.618864168123138
25,121.31640357173725,193.19923600002284,female,extra,loss,3478.80770855147,0.34147791833836666,0.46091274514392533,0.19760933651770804,3.5899394285594495
32,135.12149227019705,200.311580339858,male,light,loss,2189.977179441876,0.36437940995037904,0.4700227696862552,0.16559782036336573,2.031071720876673
48,113.15360692578791,207.92996420737788,female,moderate,gain,4140.529518508378,0.3834028541443841,0.3803619176371831,0.23623522821843285,3.169524218625993
47,91.59483402353965,186.51248518048794,male,extra,gain,3933.885169015504,0.3363200191747257,0.4478064238104833,0.215873557014791,3.761128574306005
63,129.88817957171145,186.52383220551872,male,sedentary,loss,2246.7273028506315,0.3250355141993216,0.42743569094665723,0.24752879485402124,1.721857253900732
37,111.25266527330815,187.54291189116682,female,light,gain,3210.6755723109077,0.27426846678956696,0.45301308603352086,0.2727184471769121,2.443422139228877
56,134.11694694717926,184.03699353369862,female,sedentary,gain,2489.955295368653,0.3916695827649844,0.27898228964999794,0.32934812758501764,1.97593369937826
29,127.23953339967541,216.4646338640885,female,moderate,gain,4040.8834044577297,0.32405964749709076,0.432942180125383,0.24299817237752624,2.1444066457863142
34,129.93804388570948,173.184112769042,female,moderate,gain,3270.101276327823,0.22940460745651134,0.5265558393187062,0.24403955322478252,4.095307392572249
59,150.52722563988073,216.86397783483037,male,moderate,gain,3919.9241594045748,0.22961923194753914,0.47672757905274343,0.2936531889997175,3.1036908797682226
47,119.22997067343937,196.38671525260125,female,light,gain,3501.592180112019,0.21134799447823893,0.5632821012580067,0.22536990426375442,1.4394562922570706
46,136.64282604716925,189.17422624046515,male,sedentary,gain,3193.611870577176,0.3428850883777713,0.43698761192501445,0.22012729969721428,2.234423641898312
36,108.92731698955437,181.62368158130715,male,sedentary,gain,3159.13911351937,0.28078437720042354,0.40050722943641237,0.3187083933631641,1.0
63,123.11067094998505,189.5953427007349,female,light,loss,2172.518412105745,0.4309311040542898,0.44917567390769086,0.11989322203801933,2.562886342111144
28,107.46593920642204,184.36254133993,male,moderate,gain,3050.3483302973564,0.27539626216561564,0.4976042416690859,0.22699949616529844,2.790575508775285
51,122.18859758586444,203.803591244974,female,moderate,gain,3681.415129471435,0.253048297804359,0.3344701852259101,0.4124815169697309,2.945841599725552
24,120.62208245910156,196.31029202308585,male,extra,gain,5102.105627348628,0.34626760600768647,0.41757804792688336,0.23615434606543015,4.081258310903645
61,84.09150184740881,206.7091680537102,male,light,gain,2618.103278786876,0.3191513150987859,0.4937778151119049,0.18707086978930923,2.3090835848978735
51,105.82408159514819,187.09593886493406,male,sedentary,loss,1971.5543395832515,0.38232825078946264,0.4077612833464339,0.20991046586410347,1.3598049167018678
37,118.45473557308515,191.41342328932288,female,extra,loss,3099.4027268360765,0.3765689342660996,0.44122564663763497,0.18220541909626542,3.4935443941992106
55,81.13910526683532,189.02596612427757,female,sedentary,loss,1524.0989508713662,0.32374690472593887,0.49916804117419433,0.17708505409986683,1.9197769546881565
41,113.56233443942222,186.26190311254348,female,sedentary,gain,2626.271297882431,0.30607562108297676,0.3801534594783609,0.3137709194386623,2.1615521473616015
27,130.12705434759425,179.70961024307843,female,extra,loss,3708.2038897735033,0.3092962128363518,0.5629461870363553,0.12775760012729287,4.181950189997514
49,134.50369724838558,197.1937356105987,male,sedentary,loss,2707.1946384573125,0.39211042817807673,0.3489350201247112,0.25895455169721204,2.0689475306789396
32,103.26332929482352,193.410292096299,female,extra,loss,3450.3169916328097,0.39471099100220064,0.4218642641392305,0.18342474485856886,3.8212585143169018
54,135.46609260321802,189.5276244660946,male,extra,gain,4288.739856886399,0.27176276145094147,0.5652513629804414,0.16298587556861716,3.613605508154032
37,133.12174769754398,195.0294396048946,female,extra,gain,4063.4342045800868,0.29152349910641,0.3806536765588877,0.3278228243347022,4.181133745987806
20,82.78163954141704,185.87857981129133,male,moderate,loss,2707.26613207476,0.2544478536143116,0.49006174466764774,0.25549040171804066,3.312626627803339
54,116.73687869476485,190.15200210042912,male,moderate,loss,2935.1721743313055,0.34118925054895677,0.35285864847594395,0.30595210097509923,3.2919775474831563
57,118.39643816817951,198.6203221958325,male,light,gain,2795.3956863473522,0.2818881907744759,0.417950897724362,0.30016091150116203,2.1450374145343862
25,137.78192826839114,199.98647035654952,male,light,gain,3729.3015790818285,0.3509236522338745,0.38990749884385933,0.2591688489222661,2.767369371544616
57,119.29577441387616,205.28187732715588,male,extra,loss,4329.8052327213745,0.3268578132563499,0.40305879725040095,0.27008338949324917,3.3761390633182238
61,135.90596559412077,178.90445961188308,male,light,gain,3182.877654092619,0.2983508228339655,0.4166604581997091,0.2849887189663254,1.8286521027327165
40,103.28827471904354,180.37375255296962,female,moderate,loss,2282.6444739435383,0.40960733864401444,0.30012860952370257,0.29026405183228304,3.6046631618474554
57,91.02926119901704,178.48075145392403,male,moderate,gain,3329.7766575395135,0.25407238037344687,0.5767687579924041,0.169158861634149,3.6002953078394557
28,105.28242718566841,183.51786532269753,female,extra,loss,2850.5223458768382,0.32261320919324055,0.45690278232467874,0.22048400848208077,4.220499218282992
63,138.65482655020472,186.64800564854397,female,moderate,loss,2880.999768559414,0.3277543065312157,0.48519603713156434,0.18704965633721998,3.31685315122792
25,128.8887907000967,194.37059692042052,female,extra,loss,3407.9287110301116,0.33088018572811384,0.39118637410099333,0.27793344017089283,4.445235302598695
46,149.83692150460226,201.6454908490672,male,light,loss,2865.4561085399855,0.2656095758551762,0.5604904646865531,0.17389995945827072,2.3063620089857033
47,93.35005831884794,186.06141580773158,male,moderate,loss,2424.0554583652465,0.3551371538275827,0.30318309218251105,0.34167975398990624,3.4580878827092456
27,130.61982969540344,195.73972826063505,male,extra,loss,4557.9880745497985,0.3735528179981268,0.362763285486315,0.2636838965155582,4.415564709635115
56,126.32299299660133,202.77995672204597,male,extra,gain,5407.375913376634,0.23114118083777707,0.5542419878787388,0.21461683128348408,3.3456684401904537
45,110.72024894255559,185.44742302571416,male,sedentary,gain,2545.8929581993607,0.3059162611569298,0.3739106998175521,0.32017303902551814,3.087859855580035
53,126.63891387494087,187.18702745772242,female,extra,loss,3358.9335570390185,0.3562910626148268,0.4275976173176408,0.2161113200675324,3.9648355627093768
30,117.09947216385227,190.66114571928927,male,extra,gain,4118.637267108563,0.29846471537030217,0.48190518250986514,0.21963010211983272,3.8991458862605226
49,121.90461273312253,173.2437904464944,female,moderate,gain,3175.4884709193584,0.30566562787359275,0.4408471274456678,0.2534872446807394,2.7644447513134818
53,125.20824896505373,195.11297738329327,male,sedentary,gain,3061.2672857645966,0.35196925467458623,0.4508538885142612,0.19717685681115257,2.0008439148957073
54,129.70163942882587,177.95151154595305,male,sedentary,loss,2147.457555982506,0.3626091640992493,0.42274764338850146,0.21464319251224925,1.1434398987196395
43,116.30217499240605,197.89706327623753,female,sedentary,loss,2265.0949989051883,0.3464135164317604,0.4578801966086863,0.19570628695955333,2.3901220616034022
39,141.66004081919303,185.6905767746348,female,moderate,gain,3087.1831044813157,0.2895573166039944,0.4792271133137487,0.23121557008225696,3.6111033093664178
21,111.76412012657322,184.89603890772074,male,light,gain,3217.7125864161317,0.26138730967781165,0.4853207227502646,0.25329196757192374,1.988503558724387
48,143.25636431032203,180.21346064195274,male,extra,loss,3549.9392059517522,0.3438669496210032,0.39662492953137773,0.2595081208476191,4.280356733015859
35,98.08234107336372,195.4099941549188,female,sedentary,loss,1988.2159307502545,0.37116435208462645,0.41417827837884436,0.2146573695365292,1.061210948362255
55,100.22410712981099,195.34476618089866,male,sedentary,gain,2728.9866126511715,0.2309819514202916,0.44046853766637584,0.32854951091333257,2.0176041932625406
41,101.10234601966263,185.44847115951453,male,moderate,gain,3364.954667055889,0.28414592680348516,0.5279990708515351,0.1878550023449798,3.2483230973957813
40,129.35291172588524,207.97647096322882,male,moderate,gain,3263.2397956484815,0.2798674100493112,0.4980577024559626,0.22207488749472623,2.650972615387493
39,102.91807721039191,190.3429867417261,male,sedentary,gain,2945.28872859083,0.2982853563686789,0.4792444416223367,0.22247020200898443,1.39112699087724
19,137.3518804090532,189.86041413893682,male,light,gain,3812.862420166234,0.35440607623316867,0.38837936301547593,0.25721456075135535,2.2666457606703885
48,107.10289433690707,190.59305832842713,male,moderate,gain,3718.7596367822725,0.3065359100094831,0.3661351476580412,0.3273289423324757,3.910517086634419
28,120.98928547372569,183.19681202812214,female,sedentary,gain,2797.2676183497397,0.23838015447518524,0.4725616524988827,0.289058193025932,2.172060980643314
45,124.60131288155102,180.06155048427036,male,light,gain,2728.061051853261,0.2828290492694963,0.44599213645809255,0.2711788142724111,2.031046298902074
63,99.76383515351017,186.26469315590754,female,moderate,gain,2621.4127307837693,0.26557069109449977,0.5242420334458618,0.21018727545963836,2.960888551225739
49,94.13839844845442,196.33983615458757,male,light,loss,2141.3053364574216,0.45876295411420376,0.35734846931331443,0.18388857657248187,1.0
22,119.2432480005127,171.48688500259289,female,sedentary,loss,1726.6994479541952,0.3152336042434057,0.47563795774089757,0.2091284380156967,1.6861343248770075
55,110.84137554651304,175.00470594464946,male,light,loss,2557.110604073795,0.34739337107491036,0.4827212619228033,0.16988536700228635,1.7528146385069323
27,122.47673511826306,183.92445929278674,female,sedentary,gain,2643.028475307214,0.33958056926698094,0.42804066276020447,0.23237876797281456,2.14662447413151
57,94.81512881043041,172.05916760888394,female,moderate,gain,2703.271599177484,0.23728235136926829,0.4935393986927874,0.26917824993794426,3.2285057434873305
63,109.64864248141325,175.83289691055285,male,extra,loss,3244.1902205799774,0.3329563700630821,0.4772676753904088,0.18977595454650903,3.738338896510591
41,112.27243537612146,198.09462302982965,female,extra,gain,4320.331022630435,0.23709165024202042,0.5064366597319743,0.25647169002600534,5.0
52,78.43795395339112,185.61737655853602,female,sedentary,gain,2048.7188200381397,0.37708743706609393,0.3923935686107388,0.23051899432316725,2.1168599406157846
61,129.9318590643575,181.5410233319689,male,extra,loss,3285.2140133258,0.27299174611115457,0.5589493267619199,0.1680589271269255,3.6505777634140357
40,103.63837232325862,191.3995734670462,male,sedentary,loss,1817.006664303641,0.3764068334618393,0.44029600485593234,0.18329716168222832,1.7050325663929264
34,137.48742012508885,191.14990897724508,female,extra,loss,3595.281854403639,0.325902377932867,0.4891923154365895,0.18490530663054347,4.72473864094584
18,104.60753923128786,201.64603291963073,male,extra,gain,4857.3627874583135,0.16901197247705646,0.6046185840288129,0.22636944349413068,4.395809440409825
48,107.18009896010574,172.2045688082539,female,moderate,loss,2241.2280273521665,0.3215492562896599,0.561989604807397,0.1164611389029431,3.404861010771279
48,96.37131822159283,180.7356232772355,male,sedentary,loss,1788.674415350799,0.24504981338204365,0.6967463400978402,0.05820384652011609,2.221085871065485
59,132.19919096632893,184.0298817238048,female,light,gain,3234.3342272094897,0.2963838224566201,0.36025404282945483,0.34336213471392507,2.2123990753820295
59,121.81242774265297,193.9113649477643,female,moderate,loss,2493.9398657103234,0.3768703574088467,0.4850133878124385,0.1381162547787147,2.68019743296189
51,136.0020356669876,218.91895234054206,female,light,gain,2953.8155320390097,0.33883312325001963,0.3649390470856233,0.29622782966435707,2.290188735046104
26,111.88976509842482,195.86381077306527,female,moderate,gain,3459.545096901609,0.196204381022128,0.47807910324695524,0.32571651573091676,1.567547533556854
39,114.3742637982538,187.34122817807534,male,sedentary,gain,2770.032873766339,0.2697927599311407,0.4983769091610778,0.2318303309077815,1.7099156006713017
30,89.76980152344507,177.867181039289,female,light,gain,2540.752604964725,0.3705126602475994,0.37825344033145836,0.25123389942094226,2.0071977984175944
42,105.63933434695736,176.61577839237248,male,moderate,gain,3058.0092659020975,0.2634695539126012,0.457422814796536,0.27910763129086275,3.0563170525977763
35,117.55747982150933,199.03145271542792,male,extra,loss,4005.3716381788013,0.4114280437845035,0.42305975031638443,0.16551220589911209,4.917161773181657
29,120.80801256199608,182.05222408950985,female,light,loss,2344.0468096887626,0.3483193890816943,0.430878041774583,0.2208025691437227,2.28415913305127
57,142.359062099579,186.45916633751767,female,moderate,gain,3703.02820030975,0.3843390838523805,0.4022608394503404,0.2134000766972791,2.068451514274023
34,87.2357926563662,206.57269076514464,female,moderate,gain,2767.1945215352225,0.2864975711142639,0.5299265280045785,0.18357590088115758,2.7637609442371454
32,118.44182126205817,172.85377379467883,female,light,loss,1906.4418925108548,0.2739114821328534,0.49396944592275926,0.2321190719443873,2.5092480862118034
59,109.35644085854041,192.70483776109913,male,extra,loss,3154.4404428392327,0.40648958160894166,0.34538308592502887,0.24812733246602944,3.510219731070292
32,116.13255389857423,180.96361029969037,female,light,gain,2920.232276200249,0.26522825893471713,0.47018449945260954,0.26458724161267333,1.8494396592632858
32,116.5407437696534,206.36270904585243,female,light,loss,2864.933385235844,0.2773548040092162,0.5678104448913804,0.1548347510994034,2.093803688735394
56,112.13223156624649,180.61421747508248,male,light,gain,2962.651750286283,0.2551323408902353,0.5298270561945311,0.21504060291523364,1.8335476287670018
30,98.0033812279981,196.68917172528052,male,moderate,gain,3071.9236975959584,0.2703900095359622,0.48523999281835395,0.2443699976456839,2.78432158411296
34,95.21834214240752,171.91823297848137,female,extra,loss,2525.7212438513297,0.3668315033677325,0.4891733359303807,0.14399516070188678,4.136874438891435
49,111.02632322805259,205.5327814804416,female,light,gain,2884.038627247111,0.22722300215371805,0.5795868559346253,0.19319014191165668,1.0
26,93.69073754477564,199.19723853374734,female,light,gain,3051.543358581581,0.28533352564634845,0.4483497631697302,0.26631671118392136,2.3974003392762326
57,113.30643581297674,184.4380712321682,female,light,loss,1827.2827590042564,0.32214120081177067,0.504740938136007,0.17311786105222238,2.498478428836092
37,111.19945836791615,193.92983100159833,female,light,loss,2331.129575690517,0.3256772564817034,0.3980817347876029,0.2762410087306937,1.12281477630262
43,78.249470474352,199.5732673276485,female,light,loss,1886.5770037902505,0.31415339726464264,0.5339292034243652,0.1519173993109921,2.880868438320796
44,144.00419614258797,191.528322807576,female,light,gain,4049.2543486807695,0.40074847228962474,0.3720053688194843,0.22724615889089098,1.8313812813179935
38,116.15886499218878,186.1145280073786,female,extra,loss,3441.887258619779,0.39809520894834566,0.47436334851173334,0.127541442539921,4.396752449806628
35,78.43914789738191,189.01913201832193,female,extra,gain,2941.806233335224,0.28506760160266353,0.4646378842999246,0.2502945140974118,3.930143451567461
30,118.70699398313282,191.1002492488924,female,extra,gain,3753.798508405357,0.2798956515983715,0.4552650307857766,0.2648393176158519,4.07660325428774
33,111.94916020972705,190.56342483968305,male,sedentary,gain,2981.354919360628,0.22288356186462552,0.49364164404349276,0.2834747940918817,2.7077826660917963
26,95.23351465418995,194.34519348208661,male,sedentary,gain,2914.813099367781,0.19504718248973024,0.547868274986725,0.25708454252354485,2.035902822606231
29,119.63954411161389,179.78754011896427,female,moderate,loss,2431.3757337207194,0.403484628579552,0.3666065355247027,0.22990883589574532,3.1234728769572775
61,100.86769217215598,183.51797018230278,female,extra,gain,3097.339427784359,0.3021536789148488,0.3868616561859435,0.3109846648992078,4.820150956625053
55,117.89548943248671,186.09834192970166,female,extra,loss,3002.53252322342,0.3232444906333377,0.45669324736426,0.22006226200240228,3.4263307741705686
36,104.47735489916245,194.71002975708024,female,extra,loss,2490.1895467666186,0.33293070793430857,0.44168364949325434,0.22538564257243707,3.585738259019284
24,101.41631323780021,174.71939795254275,female,light,loss,2127.995204435166,0.32914076453638846,0.4470987060283236,0.223760529435288,2.2655988845595325
52,114.76699227946872,191.53900977428796,male,light,loss,2611.6418268273283,0.31015639709038206,0.5337450806374311,0.1560985222721868,1.4503453472062877
35,90.66860532744298,197.8078457115696,female,moderate,loss,2377.549597209798,0.4127099763256736,0.3335807933526016,0.2537092303217248,2.4654298203775284
33,113.76194161584826,190.48401595700275,male,extra,loss,3684.820010786656,0.4060537093044133,0.37396853225099835,0.2199777584445883,3.295301333648763
56,124.85880667019485,190.7521316993003,female,light,loss,2655.70771682605,0.40899202038455246,0.39562068862180655,0.19538729099364094,1.94165209258955
21,134.05916186103312,186.97497611298763,female,extra,loss,3808.644096781753,0.4173885447823435,0.4088115094486424,0.17379994576901409,4.7660683399957495
42,131.32852320991213,190.62239554895461,female,extra,loss,3456.9879183043963,0.4086567886952909,0.3982054823542801,0.19313772895042902,4.281316076393054
49,135.29995773782989,185.58893112345135,female,light,gain,2928.487353138502,0.28505373449091653,0.45179849737594113,0.26314776813314233,2.1994237619212726
57,108.17928960655577,188.33616498314586,female,light,loss,1636.4612064798725,0.3184745939243227,0.4332508197129926,0.24827458636268465,1.5993307414440918
30,99.63046372742784,185.58344755395996,female,sedentary,gain,2693.0228019103665,0.2685852220398663,0.47350255837279553,0.2579122195873382,1.8172439128978866
62,127.23034542405308,188.20622327869228,female,light,gain,3324.729655979372,0.4001697704518846,0.3855392703827947,0.2142909591653207,2.067700695912435
34,107.24659988517645,186.82413342896905,female,sedentary,gain,2237.0351678539128,0.25456400264926465,0.4430232249261129,0.30241277242462244,1.9709937984229169
54,115.09393420390333,178.1880610911177,male,light,loss,2267.4307912364025,0.3668228344567042,0.4656443586703358,0.16753280687295996,1.310996556172964
23,126.20300516253072,174.94397083641402,female,extra,loss,3086.824740813319,0.3188778202221514,0.4127132967444985,0.2684088830333501,4.152128896897383
36,145.31646655580778,190.79228770043545,female,light,gain,3364.580205469149,0.23033594914792488,0.5896455557428535,0.18001849510922163,1.677118329049737
30,122.93200765177072,196.03879656243254,female,moderate,loss,2751.845063930084,0.31248215044427874,0.5281318987088746,0.15938595084684667,2.7295125436076644
43,118.07654473675979,205.54244846428455,female,extra,gain,3882.0784335584012,0.28912542004832,0.4518165565782374,0.25905802337344264,4.381629897540757
31,98.18333674014448,200.97567607627167,female,moderate,loss,2208.476277973591,0.34694219260715525,0.3518209290885088,0.30123687830433593,2.8289575353760448
48,132.5403313533804,199.04214684907527,male,extra,loss,3925.6899595049745,0.3058088507815059,0.46042581137152405,0.23376533784697012,3.655452664915619
21,121.12964291182159,192.2922012162523,female,light,gain,3787.048451500673,0.27461519939382756,0.4917654208903074,0.23361937971586502,2.146988789766381
56,109.79287044753356,191.19235821576618,male,light,loss,2844.4691850865424,0.28706493792197174,0.4599701522115365,0.25296490986649184,2.175123388070321
25,108.24372468790857,182.10837778788638,male,light,loss,1915.0714106097093,0.337187951916056,0.45916387121911595,0.20364817686482808,2.0277967129136245
42,108.89706068589986,180.97755610433524,female,sedentary,gain,2744.0760807315414,0.2580297804660819,0.5571732166816702,0.18479700285224793,1.1347519917352353
30,115.65947804167365,191.9051059012382,male,light,gain,3576.445215936557,0.3489108706829937,0.40046428264132516,0.2506248466756811,1.6044214841974853
49,93.11489490294794,181.65006636490108,female,moderate,loss,2059.452803480119,0.49574850802066395,0.30597895765016325,0.19827253432917283,3.1957963847798747
55,133.27034207079464,189.09418029865486,male,sedentary,loss,1779.544481077492,0.37250006014812076,0.3910044891382458,0.23649545071363337,1.7165380416273124
55,130.52010095958184,165.0223489794432,female,light,gain,2753.8002473890288,0.3253918861505855,0.43738407037539107,0.23722404347402337,2.567616182532336
45,112.48767472689312,194.67138952419705,male,sedentary,gain,2383.66374124034,0.305023660136665,0.4167599399725155,0.2782163998908195,2.0526242285479004
47,108.93025775694761,179.65255607959554,female,sedentary,gain,2120.7907201443672,0.3456618462552776,0.47522344936676675,0.17911470437795562,1.5541328399700374
20,114.65233442822709,175.72220707390423,male,extra,gain,4278.492469683438,0.3258544782683691,0.46678610626693495,0.20735941546469594,3.1832572237777432
45,117.19842738379809,197.22458025734232,male,sedentary,loss,2211.793042215321,0.26117249344201243,0.523694388696889,0.2151331178610985,2.1952455245289757
20,110.49854955871874,199.630748550562,female,sedentary,gain,3150.779773653507,0.32864422513815716,0.44716654956476376,0.22418922529707905,2.0965884913555684
62,129.98627589974345,189.1553072124264,male,extra,gain,4730.900084175321,0.31646487245654037,0.43933125126695227,0.2442038762765073,4.638709380802049
51,93.63837743487151,182.82882555215787,male,light,gain,2426.594268591981,0.22432184541418482,0.624624808587227,0.15105334599858822,2.7203090338898317
33,104.32095745097895,197.18280646197678,male,moderate,loss,2549.6080581680512,0.33359052040934717,0.4604626570122673,0.20594682257838556,2.624338078821013
39,126.62862987796089,182.30996580211033,male,sedentary,gain,3199.232352538173,0.35764167648076617,0.3616973691667258,0.28066095435250804,1.9713993497224154
49,119.86414813718305,188.4236222815454,female,moderate,loss,2402.8756780251592,0.29503907067797874,0.49347578670468895,0.2114851426173323,2.7193357720799813
55,104.80688124387434,203.48309583970044,male,sedentary,gain,2806.667433150183,0.25064449023441787,0.570796612125932,0.1785588976396501,2.4683464499437946
25,121.00702700045545,193.75265760672673,female,moderate,loss,2763.947332451997,0.3810705618367477,0.3705892637080165,0.2483401744552358,2.7752826520715144
25,103.10559332370359,189.53843451037832,female,extra,gain,3160.5258971259395,0.3971159284034889,0.26451196390187226,0.33837210769463877,4.182303417009721
23,110.34826253831162,187.24108342953178,male,sedentary,loss,2045.270318642516,0.3194085347199906,0.4593790916000794,0.22121237367993005,2.3288977993897717
31,130.6557841831368,190.43826504844657,male,sedentary,loss,2299.222568328555,0.3107731794988252,0.4393338484617034,0.2498929720394714,1.6728906972708093
49,128.9962536559777,192.66007062576548,female,light,gain,3379.432991564113,0.28481080707141515,0.3820330568716984,0.33315613605688643,1.4595336150016045
52,119.32355136645886,178.74480368683282,female,light,gain,3271.7222918341336,0.2953791131587086,0.4508481120314096,0.25377277480988175,1.6625481405747995
27,99.232764441201,202.0825714067204,female,sedentary,loss,1712.9786592202115,0.2981653206532623,0.5436961079895363,0.15813857135720144,2.2255547929769475
20,109.33517274857846,185.41861094030895,male,extra,gain,5013.062101644307,0.3478071934038274,0.4050992305615022,0.24709357603467036,3.8855320400842843
29,116.4469846421406,187.95474716392295,male,moderate,gain,4290.209043335462,0.31515766049278876,0.45896851176253006,0.2258738277446812,3.3894619797847394
48,136.83132082097902,198.1362142108306,male,light,loss,2836.653312596907,0.3823731567007145,0.334518184481853,0.2831086588174326,1.4789678776741026
46,88.26445849535942,188.58527533929433,female,light,gain,2214.6867010523533,0.3317671030290232,0.3936116974450028,0.27462119952597397,1.494236680904377
22,101.91783929650211,198.8102641473584,male,light,gain,3697.7043751625906,0.3242282227423229,0.4602322660341297,0.2155395112235474,1.9146801631312549
42,131.92905088183264,189.52973671523213,female,light,gain,2514.0937387363765,0.3156118393003813,0.4943008878375368,0.19008727286208194,1.8291086923098814
58,135.40250616690994,190.99332921861605,female,extra,gain,4153.10467887002,0.3954198506423138,0.2858177180858563,0.31876243127182985,2.9121255574491025
48,113.954293940833,192.15372803123242,female,sedentary,loss,1669.886382921998,0.367467723568293,0.4321261872242126,0.2004060892074944,2.6089216911701576
38,138.07601111834865,193.73905861438487,female,moderate,loss,2672.97646996683,0.3412955235560735,0.49974248234757823,0.1589619940963483,3.0840819881114703
37,103.99943268367855,195.59503407669854,female,light,loss,2048.063381218427,0.3877419150083142,0.43899981360334617,0.1732582713883397,1.648065822010809
56,92.3614089390457,200.51994048148688,male,extra,loss,3881.7759643428117,0.4182292928394995,0.3256439983530114,0.2561267088074891,3.685538245147135
39,126.85345413518692,199.92624966686233,female,extra,gain,3861.5223184154916,0.19874671953229067,0.5363693684802497,0.2648839119874596,4.3220518609496335
21,134.42057364418292,182.06722170378407,male,light,loss,2531.2365492681106,0.3713632810135908,0.5173178941459102,0.11131882484049901,3.521026117288863
30,134.17043787973194,204.54201443748394,female,moderate,gain,3399.1782456545475,0.2535626569677314,0.5355764368433666,0.21086090618890196,3.5089463552922044
62,102.04833090681133,172.9948894889507,male,light,gain,2873.749005704797,0.3083928452738851,0.3177421328031419,0.373865021922973,2.165501864479297
59,117.99069794228502,183.6879673725951,male,extra,loss,3499.347971303503,0.3820277258930789,0.44260598668290607,0.17536628742401505,3.1825499128108166
37,127.59727070440066,188.62211177232948,female,moderate,gain,3363.9810060015798,0.21248986801243297,0.4909617188532015,0.29654841313436553,3.1626455558100366
30,119.51466569847543,178.33740931915435,male,extra,loss,3291.3650798170565,0.3308430446533639,0.44455774093414924,0.2245992144124869,4.301504028244529
34,136.69535063719215,192.7982240745458,male,sedentary,gain,3159.2114673211836,0.2215354578572088,0.6165487718847403,0.1619157702580509,1.8053480393386818
53,108.92431214198085,197.39860443895031,female,extra,gain,4062.0651550823336,0.2815038253858415,0.4194583735340358,0.2990378010801227,4.834200418365024
50,113.94076284517736,182.87375653700093,female,light,loss,1944.11055818446,0.2728447273779041,0.47739447285288683,0.24976079976920906,3.359608409434559
